date,time,task_id,task_type,keyword,url,slug,status,difficulty,internal_score_before,internal_score_after,rank_math_before,rank_math_after,action_done,files_changed,issues,next_action,agent_note,review_status,reviewed_by,reviewed_at,review_report,review_report_json,review_report_md,review_log_path
2026-06-19,09:20:00,FIX-2026-06-19-017,content,thong tac cong cao xanh,https://thongtaccongquangninh.com/thong-tac-cong-cao-xanh/,thong-tac-cong-cao-xanh,done,medium,,,1.60,2252,"Sửa chất lượng: thêm H2 Nguyên nhân + Cam kết, giảm keyword stuffing 2.70%->1.60%, fix &lt;strong&gt; bị escape, dọn cụm trùng. HIGH->PASS",tools/refine_cao_xanh.mjs,KEYWORD_STUFFING + MISSING_H2 x2 fixed,Bổ sung Service schema (làm ở FIX-019),, ,,,,,
2026-06-19,09:30:00,FIX-2026-06-19-018,content,thong tac cong tuan chau,https://thongtaccongquangninh.com/thong-tac-cong-tuan-chau/,thong-tac-cong-tuan-chau,done,medium,,,1.93,2895,"Giảm keyword stuffing: cụm chính 26->12 lần (density 1.93%), gỡ ghi chú nội bộ leftover dòng cuối (đang live!), reword disclaimer case study. KEYWORD_STUFFING HIGH->clear",tools/refine_tuan_chau.mjs,KEYWORD_STUFFING fixed; WORD_TOO_LONG(3516) còn (mềm),Có thể trim bớt độ dài nếu cần,, ,,,,,
2026-06-19,09:45:00,FIX-2026-06-19-019,schema,Service schema phuong Ha Long,https://thongtaccongquangninh.com/thong-tac-cong-cao-xanh/,thong-tac-cong-cao-xanh+tuan-chau,done,medium,,,,,"Thêm 2039(Cao Xanh)+2041(Tuần Châu) vào ttcqn_doorway_schema_map (service=ttc) -> sinh Service node cấp template. Deploy plugin doorway-schema v2026.06.19.1, purge cache. Live xác nhận Service=Thông tắc cống Cao Xanh/Tuần Châu",tools/deploy_doorway_schema.mjs,MISSING_SERVICE x2 fixed (HIGH 3->1),HIGH còn lại chỉ dieu-khoan (noindex cố ý),Fix template-level theo case study lever #1, ,,,,,
2026-06-19,13:33:15,FIX-2026-06-19-020,frontend-map,sitewide,https://thongtaccongquangninh.com/lien-he/,google-map-contact-footer,done,easy,,,,,"Hoàn tất nhúng iframe Google Maps mới toàn site và thay iframe Google Maps cũ trên trang Liên hệ bằng normalizer trong plugin v2026.06.19.4; /lien-he/ hiện còn 2 iframe mới đúng chủ đích: nội dung liên hệ + footer; purge WP Rocket cache domain",tools/wp-plugins/ttcqn-home-emergency-renderer/ttcqn-home-emergency-renderer.php tools/wp-plugins/ttcqn-home-emergency-renderer/templates/shared-footer.php tools/wp-plugins/ttcqn-home-emergency-renderer/templates/page-home-direct.php tools/verify_footer_live.mjs tools/verify_live_horizontal_overflow.mjs,OLD_MAP_IFRAME_REMOVED;GOOGLE_MAP_IFRAME_EMBEDDED_SITEWIDE,Theo dõi render Google Maps trên thiết bị thật nếu mạng chặn iframe bên thứ ba,"Live HTML 4/4 URL HTTP 200 oldMap=false; newMapCount home/service/blog=1 lien-he=2; footer test 7/7 OK; overflow test 8/8 OK; zip SHA256 A1F19D9ABA41D42AFC7CC52E9A0C6B892E0937E689BEA42491271096CB7A54D1",VERIFIED_LIVE,Codex,2026-06-19,tools/verify_footer_live.mjs,,tools/verify_live_horizontal_overflow.mjs,
2026-06-19,13:48:00,VERIFY-2026-06-19-021,frontend-qa,sitewide-footer-map,https://thongtaccongquangninh.com,sitewide-footer-map-sitemap,done,easy,,,,,"Kiểm rộng sau fix footer/map: quét sitemap_index 3 sitemap, lọc 84 URL HTML public; tất cả HTTP 200, đúng 1 footer, có shared footer CSS, có iframe Google Maps mới, không còn iframe Maps cũ; xác nhận locations.kml không phải HTML nên loại khỏi footer gate",tools/verify_footer_live.mjs tools/verify_live_horizontal_overflow.mjs docs/SEO_PROGRESS.csv,84_HTML_URLS_VERIFIED;NO_OLD_MAP;NO_DUPLICATE_FOOTER,Theo dõi thiết bị thật nếu cần kiểm Google Maps render ngoài headless,"CSS local braces=0; ttcqn-home.min.css homeFooterCount=0; ttcqn-shared-footer.css homeFooterCount=22 footerMapCount=3; live home CSS 200 no footer selectors; live footer CSS 200 has map CSS",VERIFIED_LIVE,Codex,2026-06-19,tools/verify_footer_live.mjs,,tools/verify_live_horizontal_overflow.mjs,

2026-06-19,14:05:00,FIX-2026-06-19-022,image-seo,homepage benefit icon alt,https://thongtaccongquangninh.com/,home-benefit-icons,done,easy,,,,,"Sửa 4 alt icon benefit-strip homepage thiếu service+location (contact/price/warranty/blog) thành alt tự nhiên có dịch vụ + Quảng Ninh; ghi file template trực tiếp qua filesystem MCP (write_file), backup remote trước khi sửa",tools/wp-plugins/ttcqn-home-emergency-renderer/templates/page-home-direct.php tools/deploy_home_alt_fix.mjs,IMG:ALT_NO_SERVICE_OR_LOCATION(4)->0 tren homepage,"Theo dõi audit MEDIUM con lai (meta length, WORD_ABOVE_TARGET)","Quick-win CTR sau khi HIGH da sach; alt khong nhoi tu khoa, moi cum chi them Quang Ninh 1 lan",VERIFIED_LIVE,Claude,2026-06-19,tools/purge_and_verify_home.mjs,,,
2026-06-19,15:30:00,FIX-2026-06-19-023,rank-math-config,local-seo-setup,https://thongtaccongquangninh.com/wp-admin/admin.php?page=rank-math-options-titles,rank-math-local-seo,blocked,medium,,,,,"Chan doan xac nhan option rank-math-options-titles bi luu sai kieu (chuoi JSON thay vi object) -> man Titles & Meta crash, khong luu duoc. Da xuat settings qua REST exportSettings, sua titles thanh object (120 truong giu nguyen), inject file da sua vao o Import Rank Math, bam Import; request importSettings da gui (pending) thi tien ich Claude in Chrome ngat ket noi -> CHUA xac minh thanh cong. Da soan bang gia tri Local SEO chuan tu CODEX_CONTEXT (Organization, alt name Moi Truong Do Thi Quang Ninh, hotline 0963953533, 24/7) cho buoc dien tay/khi noi lai",rank-math-local-seo-config.md,RANK_MATH_TITLES_OPTION_CORRUPTED;IMPORT_SENT_UNVERIFIED;CHROME_EXT_DISCONNECTED,"Noi lai Claude in Chrome -> goi exportSettings kiem typeof titles===object -> mo Titles & Meta xem render+luu -> dien Local SEO theo rank-math-local-seo-config.md",CHO Tuyen noi lai tien ich Chrome de xac minh import va cau hinh Local SEO; email cong ty + dia chi VP Ha Long can xac nhan,PENDING,Claude,2026-06-19,,,,

2026-06-19,16:10:00,FIX-2026-06-19-024,rank-math-config,local-seo-script,https://thongtaccongquangninh.com/wp-admin/admin.php?page=rank-math-options-titles,rank-math-local-seo,ready_to_run,medium,,,,,"Chrome ext khong noi lai + sandbox khong ra site live. Viet script chay tu may Tuyen (Node18+ .env Application Password) theo pattern du an: tools/rankmath_localseo_fix.mjs. Che do mac dinh CHECK (chi doc, backup export settings, bao kieu titles); co --apply de ep titles ve object va ghi Local SEO (Organization, alt name Moi Truong Do Thi Quang Ninh, hotline +84963953533/+84931156756, local_address Ha Long/Quang Ninh/VN). Da node --check OK + load-parse OK trong sandbox",tools/rankmath_localseo_fix.mjs,CHROME_EXT_DISCONNECTED;SANDBOX_NO_LIVE_NET;SCRIPT_READY,"Tuyen chay: node tools\\rankmath_localseo_fix.mjs (CHECK) -> gui output -> node tools\\rankmath_localseo_fix.mjs --apply -> dien tay UI: gio 24/7, logo, email, dia chi pho",Gio mo cua 24/7 + logo + email + dia chi VP Ha Long dien tay tren UI sau khi trang render lai,READY,Claude,2026-06-19,,,,
2026-06-19,18:05:00,FIX-2026-06-19-025,rank-math-config,local-seo-hotline,https://thongtaccongquangninh.com/wp-admin/admin.php?page=rank-math-options-titles,rank-math-local-seo,done,easy,,,,,"Chay tools/rankmath_localseo_fix.mjs --apply tu may Tuyen (Desktop Commander). Backup export truoc khi sua: tools/backups/rankmath-export-2026-06-19T10-59-42-614Z.json. Them hotline thu 2 vao Local SEO phone_numbers, GIU NGUYEN moi truong khac theo quyet dinh cua Tuyen. Truoc: [+84963953533]. Sau: [+84963953533, +84931156756]. Import HTTP 200 (field import-me), da export lai xac minh du 2 so. titles van la object 171 truong, dia chi that 111 Cai Lan/Bai Chay/Quang Ninh/VN giu nguyen, knowledgegraph_name giu nguyen 'Thong Tac Cong Quang Ninh'",tools/rankmath_localseo_fix.mjs,RESOLVED;OPENING_HOURS_FORMAT_OFF;ALT_NAME_EMPTY;MAPS_API_KEY_LOOKS_INVALID,"Bat Opening Hours 24/7 tren UI (hien dang off); can nhac dien website_alternate_name; kiem tra maps_api_key (gia tri giong mat khau, khong phai API key Google Maps); email + dia chi pho VP Ha Long neu can",Da them hotline thu 2 thanh cong; con vai muc tuy chon can Tuyen quyet,DONE,Claude,2026-06-19,,,,
2026-06-19,18:30:00,FIX-2026-06-19-026,rank-math-config,local-seo-altname,https://thongtaccongquangninh.com/wp-admin/admin.php?page=rank-math-options-titles,rank-math-local-seo,done,easy,,,,,"Xac minh lai gio mo cua: opening_hours DA du 7 ngay 00:00-23:59 (24/7 OK); opening_hours_format=off chi la dinh dang 24h, KHONG phai bi tat -> flag truoc do la bao nham, khong sua. Dien website_alternate_name (truoc: trong) = 'Moi Truong Do Thi Quang Ninh' qua script tools/rankmath_altname_fix.mjs, chi sua 1 truong, giu nguyen website_name 'Thong Tac Cong Quang Ninh'. Backup: tools/backups/rankmath-export-2026-06-19T11-26-23-008Z.json. Import HTTP 200, export lai xac minh khop",tools/rankmath_altname_fix.mjs,RESOLVED;OPENING_HOURS_ALREADY_247;MAPS_API_KEY_LOOKS_INVALID,"Kiem tra maps_api_key (gia tri giong mat khau, khong phai Google Maps API key); xac nhan dia chi pho + email VP Ha Long neu muon bo sung",Local SEO co ban da day du; con maps_api_key can Tuyen kiem tra,DONE,Claude,2026-06-19,,,,
2026-06-19,18:55:00,FIX-2026-06-19-027,rank-math-config,titles-schema-audit,https://thongtaccongquangninh.com/wp-admin/admin.php?page=rank-math-options-titles,rank-math-local-seo,done,medium,,,,,"Audit Titles&Meta+Sitemap+Schema tu export. TOT: separator -, homepage title/desc co hotline, knowledgegraph company + LocalBusiness, default_rich_snippet=article (post&page), advanced_robots max-image-preview large + index, sitemap include_images on + ping on + 200/page, breadcrumbs on. DA SUA: social_url_facebook (truoc trong) = https://www.facebook.com/moitruongquangninh qua tool chung idempotent tools/rankmath_set_titles_fields.mjs (chi ghi khi trong). Backup truoc khi sua: tools/backups/rankmath-export-2026-06-19T11-28-17-700Z.json. Import HTTP 200 + export xac minh khop",tools/rankmath_set_titles_fields.mjs,RESOLVED;COMPANY_LOGO_EMPTY;OG_IMAGE_EMPTY;MAPS_API_KEY_INVALID;HOMEPAGE_USES_SECONDARY_HOTLINE,"Can Tuyen: chon anh logo (company_logo) + anh OG mac dinh (open_graph_image) tu Media; kiem tra maps_api_key (11 ky tu giong mat khau); can nhac doi hotline trang chu sang 0963.953.533",Local SEO + Titles co ban day du; con logo/OG image + maps key + hotline trang chu can Tuyen quyet,DONE,Claude,2026-06-19,,,,
2026-06-19,22:37:18,AUDIT-2026-06-19-001,audit,dieu khoan dich vu,https://thongtaccongquangninh.com/dieu-khoan-dich-vu/,dieu-khoan-dich-vu,pending,medium,,,,,Audit HIGH: MISSING_FAQPAGE,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,MISSING_FAQPAGE,Bổ sung FAQPage schema khi FAQ hiển thị,seo-full-audit 2026-06-19,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-19.md,reports/seo-full-audit-2026-06-19.json,reports/seo-full-audit-2026-06-19.md,
2026-06-19,22:37:18,AUDIT-2026-06-19-002,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 45 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"45 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-19.md,seo-full-audit 2026-06-19,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-19.md,reports/seo-full-audit-2026-06-19.json,reports/seo-full-audit-2026-06-19.md,
2026-06-19,19:40:00,FIX-2026-06-19-028,rank-math-config,facebook-sameas-decision,https://thongtaccongquangninh.com/wp-admin/admin.php?page=rank-math-options-titles,rank-math-local-seo,done,medium,,,,,"Tuyen chon trang Facebook chinh = moitruongquangninh. Rank Math social_url_facebook DA = gia tri nay san -> KHONG ghi de (khong chay --apply rankmath_fix_facebook.mjs, chi chay CHECK). Xac dinh nguon schema homepage qua tools/_find_schema_source.mjs: 2 khoi ld+json, khoi tuy chinh do plugin TTCQN (nhom ttcqn-*-schema) sinh ra, KHONG phai Rank Math. sameAs hien tai=[site, youtube @moitruongdothiso1quangninh, facebook thongtacconghalong24h, tiktok @thongtaccongquangninh]. De dung CA 2 facebook can them URL moitruongquangninh vao mang sameAs trong plugin TTCQN (sua PHP production) -> chua lam vi can Tuyen duyet thay doi code live. Phat hien phu: ~60 plugin one-shot TTCQN dang active gay phinh code, vi pham luat clean-code du an",tools/rankmath_fix_facebook.mjs,RESOLVED;FB_PRIMARY=moitruongquangninh;SECOND_FB_NEEDS_PLUGIN_EDIT;TTCQN_PLUGIN_BLOAT,"Tuyen duyet them 1 dong sameAs vao plugin TTCQN (WP File Manager tim chuoi thongtacconghalong24h, them URL moitruongquangninh ke ben); va len ke hoach go ~60 plugin one-shot TTCQN khong con dung",FB chinh giu nguyen moitruongquangninh khong doi RM; them FB thu 2 + don plugin bloat can Tuyen quyet,DONE,Claude,2026-06-19,,,,

2026-06-19,14:35:00,FIX-2026-06-19-023,content,thong tac cong bai chay,https://thongtaccongquangninh.com/thong-tac-cong-bai-chay/,thong-tac-cong-bai-chay,done,medium,,,,,De-stuff 7 cum <strong>thong tac cong Bai Chay</strong> trong van xuoi thanh bien the tu nhien (thợ/dịch vụ/việc); giữ H2/H3/FAQ/TOC/figcaption/JSON-LD/alt + 2 anchor bold chinh. Post 2054 publish lai,tools/refine_bai_chay.mjs tools/inspect_bai_chay.mjs,KEYWORD_STUFFING 3.38%->2.27% (live count 11/2423) cleared,WORD_BELOW_TARGET(2372) giu nguyen - khong pad tranh doorway tren trang khu vuc,Cung mau da fix Cao Xanh/Tuan Chau; do mat do bang chinh logic audit tren live,VERIFIED_LIVE,Claude,2026-06-19,tools/refine_bai_chay.mjs,,,
2026-06-19,15:05:00,FIX-2026-06-19-024,content,thong tac cong bai chay,https://thongtaccongquangninh.com/thong-tac-cong-bai-chay/,thong-tac-cong-bai-chay,done,medium,,,,,"Them 1 doan local-entity that ve Bai Chay (dia hinh doi doc, pho Vuon Dao, bai tam Bai Chay, Sun World, vong quay Mat Troi, cang tau khach quoc te Ha Long) vao muc Khu vuc phuc vu; khong chua cum tu khoa nen khong tang mat do",tools/enrich_bai_chay.mjs tools/dump_bai_chay_section.mjs,WORD_BELOW_TARGET(2372)->2577 (band 2500-3000 OK); density giu 2.13%,Trang khu vuc Bai Chay het ca KEYWORD_STUFFING lan WORD_BELOW_TARGET,"Khong pad chung chung; dung dia danh that de tang gia tri local, chong doorway",VERIFIED_LIVE,Claude,2026-06-19,tools/enrich_bai_chay.mjs,,,
2026-06-20,08:00:00,FIX-2026-06-20-025,schema,local business geo,https://thongtaccongquangninh.com/,home,done,medium,,,,,"Them block geo (GeoCoordinates) vao node #localbusiness o ham ttcqn_schema_local_business_node() roi dong bo toa do dung PIN Google Maps that: lat 20.9623842, lng 107.0528491. Deploy live qua hosting MCP, co backup .geobak/.geobak2",tools/wp-plugins/ttcqn-home-emergency-renderer/ttcqn-home-emergency-renderer.php,Toa do cu (20.962384198791902/107.05220536959965) lech voi PIN -> da thay bang toa do PIN chinh xac,Claim Google Business Profile 'Hut Be' va doi ten dung brand,Verified live bang _audit_localbusiness.mjs: geo dung gia tri,VERIFIED_LIVE,Claude,2026-06-20,tools/_audit_localbusiness.mjs,,,
2026-06-20,08:05:00,FIX-2026-06-20-026,schema,aggregateRating review,https://thongtaccongquangninh.com/,home,done,low,,,,,Quyet dinh KHONG them aggregateRating/review vao schema vi chua co review that. Tranh vi pham spam policy (penalty) va self-serving review khong tao sao tren Google. De trong co chu dich,(khong sua code),Khong co du lieu review that de dien,Thu thap review that qua Google Business Profile roi moi gan,User xac nhan 'Chua co review that',DECISION,Claude,2026-06-20,,,,
2026-06-20,08:10:00,FIX-2026-06-20-027,marketing,thu thap danh gia 5 sao,https://g.page/r/CQSOCygK1e8sEAE/review,review-assets,done,low,,,,,"Tao bo cong cu xin review that: QR code (decode dung link review), the in A6 300DPI (brand xanh/vang, QR, hotline 0963.953.533 / 0931.156.756, web), ban PDF, va 3 mau tin nhan Zalo/SMS kem link review",marketing/review/review-qr.png marketing/review/the-danh-gia-5sao-A6.png marketing/review/the-danh-gia-5sao-A6.pdf marketing/review/tin-nhan-xin-danh-gia.txt,,In the A6 va gui tin nhan cho khach da phuc vu de gom review that,QR da verify decode dung https://g.page/r/CQSOCygK1e8sEAE/review,DELIVERED,Claude,2026-06-20,,,,
2026-06-20,08:15:00,FIX-2026-06-20-028,schema,rich results validation,https://thongtaccongquangninh.com/,home,done,medium,,,,,"Chay kiem tra schema trang chu kieu Google Rich Results tren live HTML. Ket qua: dung 1 node LocalBusiness, khong trung @id giua cac node that, geo dung, openingHours 24/7, priceRange, 8 areaServed, sameAs facebook dung","(read-only, khong sua live)","2 @id reference khong giai duoc trong block Rank Math: primaryImageOfPage -> social-preview.jpg (node that co @id la file .png), mainEntityOfPage -> URL goc trang chu. Deu la dangling ref noi bo cua Rank Math, vo hai voi rich results",Co the bo qua; neu muon sach tuyet doi thi chinh Rank Math cho khop @id anh dai dien,"Dangling ref nam o block #1 (Rank Math), khong phai block plugin custom; Google bo qua ref khong giai duoc",VERIFIED_LIVE,Claude,2026-06-20,,,,
2026-06-20,18:28:26,FIX-2026-06-20-029,technical-seo,robots meta conflict,https://thongtaccongquangninh.com/chinh-sach-bao-mat/|https://thongtaccongquangninh.com/dieu-khoan-dich-vu/|https://thongtaccongquangninh.com/he-thong-lien-ket-doi-tac/,expected-noindex-pages,done,high,,,,,"Bo 2 wp_head echo robots tho trong home emergency renderer; dung rank_math/frontend/robots de phat duy nhat noindex follow kem max preview. Nang audit de bat ROBOTS_CONFLICT va bo content/schema gate khong phu hop cho expected noindex utility pages",tools/wp-plugins/ttcqn-home-emergency-renderer/ttcqn-home-emergency-renderer.php tools/audit_seo_full.mjs,ROBOTS_CONFLICT(3)->0,Theo doi GSC de xac nhan 3 utility page tiep tuc excluded theo chu dich,"Backup live: backups/ttcqn-robots-conflict-20260620/ttcqn-home-emergency-renderer.php; live URL thuong 5/5 dung 1 robots meta; full audit 87 URL HIGH=0 PASS=48 WARN=39 broken=0 robotsConflict=0; plugin zip SHA256 ddb0ce656cf7754c200ddd7885e5a1f19e137b7877a9cf79a3787c162163f9f6",VERIFIED_LIVE,Codex,2026-06-20,reports/seo-full-audit-2026-06-20.md,,tools/audit_seo_full.mjs,
2026-06-21,08:25:03,AUDIT-2026-06-21-001,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 40 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"40 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-21.md,seo-full-audit 2026-06-21,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-21.md,reports/seo-full-audit-2026-06-21.json,reports/seo-full-audit-2026-06-21.md,
2026-06-21,08:26:19,AUDIT-2026-06-21-001,audit,,https://thongtaccongquangninh.com,site-medium-summary,pending,easy,,,,,Audit MEDIUM summary: 40 issue,tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,"40 issue MEDIUM gồm meta length, ảnh/alt, word count, hotline hoặc slug",Xem chi tiết trong seo-full-audit-2026-06-21.md,seo-full-audit 2026-06-21,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-21.md,reports/seo-full-audit-2026-06-21.json,reports/seo-full-audit-2026-06-21.md,
2026-06-21,09:00:00,AUDIT-2026-06-21-002,audit_plan,,https://thongtaccongquangninh.com,site-full-toàn-diện,done,easy,,,,,Audit toàn diện 87 URL: Technical(0 HIGH)+On-page(FAIL=0 WARN=39)+Schema(1 WARN breadcrumb)+Content(12/12 pass)+Plugin(15 one-shot active),"tools/audit_seo_full.mjs tools/audit_indexability_2026_06_12.mjs tools/audit_gsc_404_redirect.mjs tools/audit_live_structured_data.mjs tools/inspect_wp_plugins.mjs","WARN=39(word-count không phải lỗi thật);META_LONG /gioi-thieu/;BreadcrumbList home<2item;15 one-shot WR plugin còn active",Deactivate 15 one-shot plugin ttcqn-wr* + ttcqn-debug-filter trên WP Admin,Audit clean FAIL=0 - mọi issue đều MEDIUM hoặc LOW,VERIFIED_LIVE,Claude,2026-06-21,,reports/seo-full-audit-2026-06-21.md,reports/seo-full-audit-2026-06-21.json,reports/AUDIT_FULL_2026-06-21.md,

2026-06-21,03:39,FIX-FAQPAGE-63-386-2026-06-21,seo_fix,FAQPage JSON-LD batch: lien-he + nguyen-nhan-cong-tac-thuong-xuyen-ha-long,https://thongtaccongquangninh.com/lien-he/|https://thongtaccongquangninh.com/nguyen-nhan-cong-tac-thuong-xuyen-ha-long/,,partial,medium,,,,,FAQPage JSON-LD inject page 63+386; ok=none fail=63+386,tools/fix_faqpage_63_386.mjs,,Verify via Rich Results Test [VERIFY-LIVE],,,,,,
2026-06-21,03:40,VERIFY-FAQPAGE-ALL-2026-06-21,verify,FAQPage JSON-LD live confirm: bao-mat(282)+lien-he(63)+nguyen-nhan(386) tat ca da co,https://thongtaccongquangninh.com/chinh-sach-bao-mat/|https://thongtaccongquangninh.com/lien-he/|https://thongtaccongquangninh.com/nguyen-nhan-cong-tac-thuong-xuyen-ha-long/,,done,medium,,,,,Live HTTP check xac nhan FAQPage JSON-LD co mat tren ca 3 trang (chinh-sach-bao-mat da fix 2026-06-08; lien-he+nguyen-nhan da fix 2026-06-17 nhung chua ghi CSV),tools/check_faq_pages_63_386.mjs,,Chay audit seo_full de confirm HIGH=0,,,,,,2026-06-22,03:40:46,AUDIT-2026-06-22-001,audit,bang gia hut be phot quang ninh,https://thongtaccongquangninh.com/bang-gia-hut-be-phot-quang-ninh/,bang-gia-hut-be-phot-quang-ninh,pending,medium,,,,,Audit HIGH: BROKEN_LINK(1),tools/audit_seo_full.mjs tools/lib/seo_audit_extend.mjs,BROKEN_LINK(1),Sửa 1 internal link gãy,seo-full-audit 2026-06-22,NOT_REQUIRED,,,reports/seo-full-audit-2026-06-22.md,reports/seo-full-audit-2026-06-22.json,reports/seo-full-audit-2026-06-22.md,
